date,min,max,avg,location,temp,rainfall,humidity,rain_3day_sum,rain_flag,temp_lag,humidity_diff,trend_score_পেঁয়াজ,trend_score_onion,trend_score_পেঁয়াজ_lag1,trend_score_পেঁয়াজ_avg3,trend_score_পেঁয়াজ_spike,trend_score_onion_lag1,trend_score_onion_avg3,trend_score_onion_spike
2024-11-26,115.0,130.0,122.5,Dhaka,20.37,0.0,79.22,0.0,0,20.02,-3.469999999999999,33.0,85.0,33.0,33.0,0,85.0,85.0,0
2024-11-27,115.0,130.0,122.5,Dhaka,20.54,0.0,77.42,0.0,0,20.37,-1.7999999999999972,33.0,85.0,33.0,33.0,0,85.0,85.0,0
2024-11-28,115.0,130.0,122.5,Dhaka,20.92,0.0,81.26,0.0,0,20.54,3.8400000000000034,33.0,85.0,33.0,33.0,0,85.0,85.0,0
2024-11-29,115.0,130.0,122.5,Dhaka,22.35,0.0,81.93,0.0,0,20.92,0.6700000000000017,33.0,85.0,33.0,33.0,0,85.0,85.0,0
2024-11-30,115.0,130.0,122.5,Dhaka,22.2,0.14,82.65,0.14,0,22.35,0.7199999999999989,33.0,85.0,33.0,33.0,0,85.0,85.0,0
2024-12-01,115.0,130.0,122.5,Dhaka,20.52,2.85,81.72,2.99,0,22.2,-0.9300000000000068,43.0,98.0,33.0,36.333333333333336,0,85.0,89.33333333333333,0
2024-12-02,115.0,130.0,122.5,Dhaka,20.22,0.0,82.1,2.99,0,20.52,0.3799999999999954,43.0,98.0,43.0,39.666666666666664,0,98.0,93.66666666666667,0
2024-12-03,115.0,130.0,122.5,Dhaka,20.12,0.0,81.88,2.85,0,20.22,-0.2199999999999988,43.0,98.0,43.0,43.0,0,98.0,98.0,0
2024-12-04,115.0,130.0,122.5,Dhaka,19.08,0.0,83.19,0.0,0,20.12,1.3100000000000025,43.0,98.0,43.0,43.0,0,98.0,98.0,0
2024-12-05,115.0,130.0,122.5,Dhaka,19.61,0.0,76.15,0.0,0,19.08,-7.039999999999992,43.0,98.0,43.0,43.0,0,98.0,98.0,0
2024-12-06,115.0,130.0,122.5,Dhaka,18.23,0.0,79.2,0.0,0,19.61,3.049999999999997,43.0,98.0,43.0,43.0,0,98.0,98.0,0
2024-12-07,115.0,130.0,122.5,Dhaka,17.83,0.0,72.72,0.0,0,18.23,-6.480000000000004,43.0,98.0,43.0,43.0,0,98.0,98.0,0
2024-12-08,110.0,130.0,120.0,Dhaka,17.94,0.0,71.52,0.0,0,17.83,-1.2000000000000028,48.0,88.0,43.0,44.666666666666664,0,98.0,94.66666666666667,0
2024-12-09,110.0,130.0,120.0,Dhaka,17.25,0.0,81.05,0.0,0,17.94,9.53,48.0,88.0,48.0,46.333333333333336,0,88.0,91.33333333333333,0
2024-12-10,110.0,130.0,120.0,Dhaka,18.14,0.0,84.39,0.0,0,17.25,3.3400000000000034,48.0,88.0,48.0,48.0,0,88.0,88.0,0
2024-12-11,100.0,130.0,115.0,Dhaka,16.46,0.0,84.58,0.0,0,18.14,0.1899999999999977,48.0,88.0,48.0,48.0,0,88.0,88.0,0
2024-12-12,95.0,130.0,112.5,Dhaka,15.9,0.0,86.09,0.0,0,16.46,1.5100000000000051,48.0,88.0,48.0,48.0,0,88.0,88.0,0
2024-12-15,95.0,130.0,112.5,Dhaka,16.07,0.0,79.1,0.0,0,15.9,-6.990000000000009,32.0,80.0,48.0,42.666666666666664,0,88.0,85.33333333333333,0
2024-12-15,90.0,125.0,107.5,Dhaka,16.07,0.0,79.1,0.0,0,16.07,0.0,32.0,80.0,32.0,37.333333333333336,0,80.0,82.66666666666667,0
2024-12-15,80.0,125.0,102.5,Dhaka,16.07,0.0,79.1,0.0,0,16.07,0.0,32.0,80.0,32.0,32.0,0,80.0,80.0,0
2024-12-17,80.0,125.0,102.5,Dhaka,18.83,0.0,74.67,0.0,0,16.07,-4.429999999999993,32.0,80.0,32.0,32.0,0,80.0,80.0,0
2024-12-18,80.0,125.0,102.5,Dhaka,18.33,0.01,76.47,0.01,0,18.83,1.7999999999999972,32.0,80.0,32.0,32.0,0,80.0,80.0,0
2024-12-19,80.0,120.0,100.0,Dhaka,18.07,0.0,75.63,0.01,0,18.33,-0.8400000000000034,32.0,80.0,32.0,32.0,0,80.0,80.0,0
2024-12-20,80.0,120.0,100.0,Dhaka,17.76,0.0,76.66,0.01,0,18.07,1.0300000000000011,32.0,80.0,32.0,32.0,0,80.0,80.0,0
2024-12-22,80.0,120.0,100.0,Dhaka,16.92,0.2,84.47,0.2,0,17.76,7.810000000000002,35.0,86.0,32.0,33.0,0,80.0,82.0,0
2024-12-23,70.0,110.0,90.0,Dhaka,17.49,0.07,74.57,0.27,0,16.92,-9.900000000000006,35.0,86.0,35.0,34.0,0,86.0,84.0,0
2024-12-24,50.0,110.0,80.0,Dhaka,17.78,0.0,74.52,0.27,0,17.49,-0.0499999999999971,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-26,50.0,110.0,80.0,Dhaka,18.26,0.0,78.8,0.07,0,17.78,4.280000000000001,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-27,50.0,110.0,80.0,Dhaka,18.25,0.0,78.64,0.0,0,18.26,-0.1599999999999966,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-28,50.0,75.0,62.5,Dhaka,19.31,0.0,70.85,0.0,0,18.25,-7.790000000000006,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-30,60.0,85.0,72.5,Dhaka,19.09,0.0,78.24,0.0,0,19.31,7.390000000000001,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-30,60.0,85.0,72.5,Dhaka,19.09,0.0,78.24,0.0,0,19.09,0.0,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2024-12-31,60.0,85.0,72.5,Dhaka,17.44,0.0,82.44,0.0,0,19.09,4.200000000000003,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2025-01-01,60.0,85.0,72.5,Dhaka,16.44,0.0,85.78,0.0,0,17.44,3.3400000000000034,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2025-01-02,60.0,85.0,72.5,Dhaka,16.76,0.0,84.37,0.0,0,16.44,-1.4099999999999966,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2025-01-03,50.0,85.0,67.5,Dhaka,16.86,0.0,82.71,0.0,0,16.76,-1.6600000000000108,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2025-01-04,50.0,85.0,67.5,Dhaka,18.01,0.0,83.13,0.0,0,16.86,0.4200000000000017,35.0,86.0,35.0,35.0,0,86.0,86.0,0
2025-01-05,130.0,150.0,140.0,Dhaka,19.77,0.0,81.6,0.0,0,18.01,-1.5300000000000011,45.0,91.0,35.0,38.333333333333336,0,86.0,87.66666666666667,0
2025-01-05,50.0,85.0,67.5,Dhaka,19.77,0.0,81.6,0.0,0,19.77,0.0,45.0,91.0,45.0,41.666666666666664,0,91.0,89.33333333333333,0
2025-01-06,50.0,85.0,67.5,Dhaka,20.7,0.0,78.22,0.0,0,19.77,-3.3799999999999955,45.0,91.0,45.0,45.0,0,91.0,91.0,0
2025-01-07,50.0,70.0,60.0,Dhaka,19.64,0.0,81.03,0.0,0,20.7,2.8100000000000023,45.0,91.0,45.0,45.0,0,91.0,91.0,0
2025-01-08,50.0,70.0,60.0,Dhaka,18.0,0.0,80.35,0.0,0,19.64,-0.6800000000000068,45.0,91.0,45.0,45.0,0,91.0,91.0,0
2025-01-09,50.0,70.0,60.0,Dhaka,15.65,0.0,75.64,0.0,0,18.0,-4.709999999999994,45.0,91.0,45.0,45.0,0,91.0,91.0,0
2025-01-10,50.0,70.0,60.0,Dhaka,15.81,0.0,75.51,0.0,0,15.65,-0.1299999999999954,45.0,91.0,45.0,45.0,0,91.0,91.0,0
2025-01-12,50.0,70.0,60.0,Dhaka,19.58,0.0,60.37,0.0,0,15.81,-15.140000000000008,30.0,96.0,45.0,40.0,0,91.0,92.66666666666667,0
2025-01-12,50.0,70.0,60.0,Dhaka,19.58,0.0,60.37,0.0,0,19.58,0.0,30.0,96.0,30.0,35.0,0,96.0,94.33333333333333,0
2025-01-13,50.0,70.0,60.0,Dhaka,19.35,0.0,64.22,0.0,0,19.58,3.8500000000000014,30.0,96.0,30.0,30.0,0,96.0,96.0,0
2025-01-14,50.0,70.0,60.0,Dhaka,17.89,0.0,74.86,0.0,0,19.35,10.64,30.0,96.0,30.0,30.0,0,96.0,96.0,0
2025-01-15,50.0,70.0,60.0,Dhaka,17.42,0.0,75.49,0.0,0,17.89,0.6299999999999955,30.0,96.0,30.0,30.0,0,96.0,96.0,0
2025-01-16,50.0,70.0,60.0,Dhaka,19.15,0.0,68.13,0.0,0,17.42,-7.359999999999999,30.0,96.0,30.0,30.0,0,96.0,96.0,0
2025-01-18,50.0,70.0,60.0,Dhaka,18.09,0.0,77.22,0.0,0,19.15,9.090000000000003,30.0,96.0,30.0,30.0,0,96.0,96.0,0
2025-01-19,50.0,70.0,60.0,Dhaka,17.24,0.0,74.82,0.0,0,18.09,-2.4000000000000057,26.0,90.0,30.0,28.666666666666668,0,96.0,94.0,0
2025-01-19,50.0,65.0,57.5,Dhaka,17.24,0.0,74.82,0.0,0,17.24,0.0,26.0,90.0,26.0,27.333333333333332,0,90.0,92.0,0
2025-01-20,50.0,70.0,60.0,Dhaka,17.3,0.0,71.08,0.0,0,17.24,-3.739999999999995,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-21,50.0,70.0,60.0,Dhaka,17.97,0.0,69.57,0.0,0,17.3,-1.5100000000000051,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-22,45.0,60.0,52.5,Dhaka,18.33,0.0,73.91,0.0,0,17.97,4.340000000000003,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-23,45.0,60.0,52.5,Dhaka,18.37,0.0,72.42,0.0,0,18.33,-1.4899999999999949,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-24,45.0,60.0,52.5,Dhaka,18.34,0.0,69.58,0.0,0,18.37,-2.8400000000000034,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-25,45.0,50.0,47.5,Dhaka,18.31,0.0,70.88,0.0,0,18.34,1.2999999999999972,26.0,90.0,26.0,26.0,0,90.0,90.0,0
2025-01-26,40.0,60.0,50.0,Dhaka,17.14,0.0,68.58,0.0,0,18.31,-2.299999999999997,42.0,79.0,26.0,31.333333333333332,0,90.0,86.33333333333333,0
2025-01-27,40.0,60.0,50.0,Dhaka,17.88,0.0,72.21,0.0,0,17.14,3.629999999999996,0.0,0.0,42.0,22.666666666666668,0,79.0,56.333333333333336,0
2025-01-28,40.0,50.0,45.0,Dhaka,18.75,0.0,68.16,0.0,0,17.88,-4.049999999999997,0.0,60.0,0.0,14.0,0,0.0,46.333333333333336,0
2025-01-29,40.0,45.0,42.5,Dhaka,18.88,0.0,57.59,0.0,0,18.75,-10.569999999999991,0.0,37.0,0.0,0.0,0,60.0,32.333333333333336,0
2025-01-30,40.0,45.0,42.5,Dhaka,19.84,1.01,69.91,1.01,0,18.88,12.319999999999991,0.0,0.0,0.0,0.0,0,37.0,32.333333333333336,0
2025-01-31,40.0,45.0,42.5,Dhaka,21.91,0.55,84.26,1.56,0,19.84,14.350000000000009,0.0,51.0,0.0,0.0,0,0.0,29.333333333333332,1
2025-02-01,40.0,45.0,42.5,Dhaka,22.06,0.21,73.95,1.77,0,21.91,-10.310000000000002,0.0,44.0,0.0,0.0,0,51.0,31.666666666666668,0
2025-02-02,40.0,45.0,42.5,Dhaka,20.65,0.0,71.49,0.76,0,22.06,-2.460000000000008,0.0,44.0,0.0,0.0,0,44.0,46.333333333333336,0
2025-02-03,40.0,45.0,42.5,Dhaka,20.42,0.0,67.58,0.21,0,20.65,-3.9099999999999966,0.0,44.0,0.0,0.0,0,44.0,44.0,0
2025-02-04,40.0,45.0,42.5,Dhaka,19.77,0.0,62.38,0.0,0,20.42,-5.199999999999996,0.0,0.0,0.0,0.0,0,44.0,29.333333333333332,0
2025-02-05,40.0,45.0,42.5,Dhaka,20.64,0.0,61.23,0.0,0,19.77,-1.1500000000000057,0.0,0.0,0.0,0.0,0,0.0,14.666666666666666,0
2025-02-06,40.0,45.0,42.5,Dhaka,21.65,0.0,70.29,0.0,0,20.64,9.06000000000001,0.0,45.0,0.0,0.0,0,0.0,15.0,1
2025-02-07,40.0,45.0,42.5,Dhaka,20.32,0.0,53.72,0.0,0,21.65,-16.570000000000007,0.0,0.0,0.0,0.0,0,45.0,15.0,0
2025-02-08,40.0,45.0,42.5,Dhaka,18.6,0.0,48.17,0.0,0,20.32,-5.549999999999997,0.0,59.0,0.0,0.0,0,0.0,34.666666666666664,1
2025-02-09,40.0,45.0,42.5,Dhaka,18.6,0.0,50.77,0.0,0,18.6,2.6000000000000014,0.0,0.0,0.0,0.0,0,59.0,19.666666666666668,0
2025-02-10,40.0,45.0,42.5,Dhaka,20.33,0.01,49.04,0.01,0,18.6,-1.730000000000004,0.0,50.0,0.0,0.0,0,0.0,36.333333333333336,0
2025-02-11,40.0,45.0,42.5,Dhaka,20.78,0.0,71.55,0.01,0,20.33,22.51,0.0,46.0,0.0,0.0,0,50.0,32.0,0
2025-02-12,40.0,45.0,42.5,Dhaka,22.51,0.0,72.97,0.01,0,20.78,1.4200000000000017,0.0,0.0,0.0,0.0,0,46.0,32.0,0
2025-02-13,40.0,45.0,42.5,Dhaka,23.41,0.02,75.94,0.02,0,22.51,2.969999999999999,0.0,0.0,0.0,0.0,0,0.0,15.333333333333334,0
2025-02-14,40.0,45.0,42.5,Dhaka,21.32,0.02,49.26,0.04,0,23.41,-26.68,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-02-16,40.0,45.0,42.5,Dhaka,22.3,0.0,45.86,0.04,0,21.32,-3.3999999999999986,0.0,51.0,0.0,0.0,0,0.0,17.0,1
2025-02-18,40.0,45.0,42.5,Dhaka,24.53,0.0,59.74,0.02,0,22.3,13.880000000000004,0.0,39.0,0.0,0.0,0,51.0,30.0,0
2025-02-18,40.0,45.0,42.5,Dhaka,24.53,0.0,59.74,0.0,0,24.53,0.0,0.0,39.0,0.0,0.0,0,39.0,43.0,0
2025-02-19,40.0,45.0,42.5,Dhaka,24.17,0.01,64.03,0.01,0,24.53,4.289999999999999,0.0,0.0,0.0,0.0,0,39.0,26.0,0
2025-02-20,40.0,50.0,45.0,Dhaka,24.68,0.18,64.73,0.19,0,24.17,0.7000000000000028,0.0,0.0,0.0,0.0,0,0.0,13.0,0
2025-02-22,40.0,45.0,42.5,Dhaka,25.43,0.04,53.18,0.23,0,24.68,-11.550000000000004,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-02-23,40.0,45.0,42.5,Dhaka,24.29,2.41,60.66,2.6300000000000003,0,25.43,7.479999999999997,0.0,49.0,0.0,0.0,0,0.0,16.333333333333332,1
2025-02-24,40.0,45.0,42.5,Dhaka,23.67,0.0,60.13,2.45,0,24.29,-0.529999999999994,0.0,35.0,0.0,0.0,0,49.0,28.0,0
2025-02-25,40.0,45.0,42.5,Dhaka,23.28,0.0,51.51,2.41,0,23.67,-8.620000000000005,0.0,53.0,0.0,0.0,0,35.0,45.666666666666664,0
2025-02-26,40.0,45.0,42.5,Dhaka,22.85,0.0,49.18,0.0,0,23.28,-2.3299999999999983,0.0,46.0,0.0,0.0,0,53.0,44.666666666666664,0
2025-02-27,40.0,45.0,42.5,Dhaka,23.05,0.0,53.2,0.0,0,22.85,4.020000000000003,0.0,38.0,0.0,0.0,0,46.0,45.666666666666664,0
2025-02-28,40.0,45.0,42.5,Dhaka,24.56,0.0,49.28,0.0,0,23.05,-3.9200000000000017,0.0,55.0,0.0,0.0,0,38.0,46.333333333333336,0
2025-03-01,40.0,45.0,42.5,Dhaka,25.49,0.01,54.58,0.01,0,24.56,5.299999999999997,0.0,46.0,0.0,0.0,0,55.0,46.333333333333336,0
2025-03-02,40.0,45.0,42.5,Dhaka,26.82,0.0,64.39,0.01,0,25.49,9.810000000000002,0.0,0.0,0.0,0.0,0,46.0,33.666666666666664,0
2025-03-03,40.0,45.0,42.5,Dhaka,26.86,0.0,61.53,0.01,0,26.82,-2.8599999999999994,0.0,0.0,0.0,0.0,0,0.0,15.333333333333334,0
2025-03-04,40.0,45.0,42.5,Dhaka,25.84,0.0,44.26,0.0,0,26.86,-17.270000000000003,0.0,41.0,0.0,0.0,0,0.0,13.666666666666666,1
2025-03-05,40.0,45.0,42.5,Dhaka,24.67,0.0,47.29,0.0,0,25.84,3.030000000000001,0.0,48.0,0.0,0.0,0,41.0,29.666666666666668,1
2025-03-06,40.0,45.0,42.5,Dhaka,23.95,0.0,38.83,0.0,0,24.67,-8.46,0.0,46.0,0.0,0.0,0,48.0,45.0,0
2025-03-07,40.0,45.0,42.5,Dhaka,22.85,0.0,38.92,0.0,0,23.95,0.0900000000000034,0.0,0.0,0.0,0.0,0,46.0,31.333333333333332,0
2025-03-08,40.0,45.0,42.5,Dhaka,24.29,0.0,42.73,0.0,0,22.85,3.809999999999995,0.0,0.0,0.0,0.0,0,0.0,15.333333333333334,0
2025-03-09,35.0,50.0,42.5,Dhaka,24.95,0.08,57.62,0.08,0,24.29,14.89,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-03-10,35.0,50.0,42.5,Dhaka,25.58,0.17,46.7,0.25,0,24.95,-10.919999999999996,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-03-11,32.0,50.0,41.0,Dhaka,26.97,0.0,47.09,0.25,0,25.58,0.3900000000000005,0.0,44.0,0.0,0.0,0,0.0,14.666666666666666,1
2025-03-12,35.0,50.0,42.5,Dhaka,27.1,0.0,49.49,0.17,0,26.97,2.3999999999999986,0.0,53.0,0.0,0.0,0,44.0,32.333333333333336,1
2025-03-13,35.0,50.0,42.5,Dhaka,28.25,0.01,65.7,0.01,0,27.1,16.21,0.0,49.0,0.0,0.0,0,53.0,48.666666666666664,0
2025-03-14,35.0,50.0,42.5,Dhaka,29.02,0.06,66.07,0.07,0,28.25,0.3699999999999903,0.0,0.0,0.0,0.0,0,49.0,34.0,0
2025-03-15,35.0,50.0,42.5,Dhaka,29.05,0.04,68.6,0.11,0,29.02,2.530000000000001,0.0,0.0,0.0,0.0,0,0.0,16.333333333333332,0
2025-03-16,35.0,50.0,42.5,Dhaka,29.88,0.07,62.76,0.17,0,29.05,-5.839999999999996,0.0,46.0,0.0,0.0,0,0.0,15.333333333333334,1
2025-03-17,30.0,50.0,40.0,Dhaka,29.68,0.14,61.6,0.25,0,29.88,-1.1599999999999966,0.0,0.0,0.0,0.0,0,46.0,15.333333333333334,0
2025-03-18,30.0,50.0,40.0,Dhaka,29.2,1.07,61.69,1.28,0,29.68,0.0899999999999963,0.0,57.0,0.0,0.0,0,0.0,34.333333333333336,1
2025-03-19,30.0,50.0,40.0,Dhaka,29.08,0.27,58.22,1.48,0,29.2,-3.469999999999999,0.0,47.0,0.0,0.0,0,57.0,34.666666666666664,0
2025-03-22,35.0,50.0,42.5,Dhaka,24.52,0.07,61.4,1.41,0,29.08,3.18,44.0,60.0,0.0,14.666666666666666,1,47.0,54.666666666666664,0
2025-03-23,35.0,50.0,42.5,Dhaka,26.14,0.07,52.64,0.41,0,24.52,-8.759999999999998,0.0,63.0,44.0,14.666666666666666,0,60.0,56.666666666666664,0
2025-03-24,35.0,50.0,42.5,Dhaka,26.11,0.1,49.85,0.24,0,26.14,-2.789999999999999,0.0,57.0,0.0,14.666666666666666,0,63.0,60.0,0
2025-03-24,35.0,50.0,42.5,Dhaka,26.11,0.1,49.85,0.27,0,26.11,0.0,0.0,57.0,0.0,0.0,0,57.0,59.0,0
2025-03-24,30.0,45.0,37.5,Dhaka,26.11,0.1,49.85,0.3,0,26.11,0.0,0.0,57.0,0.0,0.0,0,57.0,57.0,0
2025-03-24,35.0,50.0,42.5,Dhaka,26.11,0.1,49.85,0.3,0,26.11,0.0,0.0,57.0,0.0,0.0,0,57.0,57.0,0
2025-03-25,30.0,45.0,37.5,Dhaka,26.68,0.0,44.79,0.2,0,26.11,-5.060000000000002,0.0,40.0,0.0,0.0,0,57.0,51.333333333333336,0
2025-03-27,30.0,45.0,37.5,Dhaka,28.77,0.0,57.42,0.1,0,26.68,12.630000000000004,0.0,0.0,0.0,0.0,0,40.0,32.333333333333336,0
2025-04-05,30.0,45.0,37.5,Dhaka,30.67,0.02,52.98,0.02,0,28.77,-4.440000000000005,0.0,42.0,0.0,0.0,0,0.0,27.333333333333332,1
2025-04-05,30.0,45.0,37.5,Dhaka,30.67,0.02,52.98,0.04,0,30.67,0.0,0.0,42.0,0.0,0.0,0,42.0,28.0,0
2025-04-06,30.0,45.0,37.5,Dhaka,30.83,0.45,56.33,0.49,0,30.67,3.3500000000000014,0.0,37.0,0.0,0.0,0,42.0,40.333333333333336,0
2025-04-07,30.0,45.0,37.5,Dhaka,30.01,2.44,59.35,2.91,0,30.83,3.020000000000003,0.0,54.0,0.0,0.0,0,37.0,44.333333333333336,0
2025-04-08,30.0,50.0,40.0,Dhaka,28.23,3.22,68.88,6.109999999999999,0,30.01,9.529999999999994,0.0,0.0,0.0,0.0,0,54.0,30.333333333333332,0
2025-04-09,30.0,50.0,40.0,Dhaka,30.15,0.28,56.34,5.94,0,28.23,-12.539999999999992,0.0,0.0,0.0,0.0,0,0.0,18.0,0
2025-04-10,30.0,46.0,38.0,Dhaka,30.37,0.01,50.11,3.51,0,30.15,-6.230000000000004,0.0,100.0,0.0,0.0,0,0.0,33.333333333333336,1
2025-04-11,30.0,46.0,38.0,Dhaka,29.3,2.25,57.03,2.54,0,30.37,6.920000000000002,0.0,48.0,0.0,0.0,0,100.0,49.333333333333336,0
2025-04-12,30.0,50.0,40.0,Dhaka,30.02,0.84,59.53,3.1,0,29.3,2.5,0.0,67.0,0.0,0.0,0,48.0,71.66666666666667,0
2025-04-13,35.0,50.0,42.5,Dhaka,28.77,1.07,62.34,4.16,0,30.02,2.8100000000000023,0.0,41.0,0.0,0.0,0,67.0,52.0,0
2025-04-15,40.0,55.0,47.5,Dhaka,28.55,5.49,61.73,7.4,1,28.77,-0.6100000000000065,0.0,0.0,0.0,0.0,0,41.0,36.0,0
2025-04-16,40.0,60.0,50.0,Dhaka,28.87,8.6,65.54,15.16,1,28.55,3.8100000000000094,0.0,0.0,0.0,0.0,0,0.0,13.666666666666666,0
2025-04-17,40.0,65.0,52.5,Dhaka,27.53,16.57,74.24,30.66,1,28.87,8.699999999999989,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-04-18,40.0,65.0,52.5,Dhaka,27.81,15.73,74.98,40.900000000000006,1,27.53,0.7400000000000091,0.0,40.0,0.0,0.0,0,0.0,13.333333333333334,1
2025-04-19,40.0,65.0,52.5,Dhaka,28.09,13.67,77.32,45.97,1,27.81,2.339999999999989,0.0,50.0,0.0,0.0,0,40.0,30.0,1
2025-04-20,40.0,65.0,52.5,Dhaka,28.79,16.94,78.05,46.34,1,28.09,0.730000000000004,0.0,49.0,0.0,0.0,0,50.0,46.333333333333336,0
2025-04-21,40.0,65.0,52.5,Dhaka,29.53,22.71,81.27,53.32000000000001,1,28.79,3.219999999999999,0.0,59.0,0.0,0.0,0,49.0,52.666666666666664,0
2025-04-22,40.0,65.0,52.5,Dhaka,29.86,11.17,78.85,50.82,1,29.53,-2.4200000000000017,0.0,0.0,0.0,0.0,0,59.0,36.0,0
2025-04-23,40.0,65.0,52.5,Dhaka,30.83,0.48,74.88,34.36000000000001,0,29.86,-3.969999999999999,0.0,36.0,0.0,0.0,0,0.0,31.666666666666668,0
2025-04-24,40.0,65.0,52.5,Dhaka,30.9,0.86,74.21,12.510000000000003,0,30.83,-0.6700000000000017,0.0,0.0,0.0,0.0,0,36.0,12.0,0
2025-04-25,40.0,65.0,52.5,Dhaka,30.35,0.65,75.1,1.9900000000000035,0,30.9,0.8900000000000006,0.0,56.0,0.0,0.0,0,0.0,30.666666666666668,1
2025-04-26,40.0,65.0,52.5,Dhaka,30.45,0.26,73.25,1.7700000000000036,0,30.35,-1.8499999999999943,0.0,0.0,0.0,0.0,0,56.0,18.666666666666668,0
2025-04-27,50.0,65.0,57.5,Dhaka,29.64,1.94,72.79,2.850000000000004,0,30.45,-0.4599999999999937,0.0,50.0,0.0,0.0,0,0.0,35.333333333333336,0
2025-04-28,55.0,65.0,60.0,Dhaka,28.76,6.24,74.58,8.440000000000005,1,29.64,1.789999999999992,0.0,49.0,0.0,0.0,0,50.0,33.0,0
2025-04-29,55.0,65.0,60.0,Dhaka,27.36,17.08,76.56,25.260000000000005,1,28.76,1.980000000000004,0.0,43.0,0.0,0.0,0,49.0,47.333333333333336,0
2025-04-30,50.0,65.0,57.5,Dhaka,28.02,11.69,71.92,35.010000000000005,1,27.36,-4.640000000000001,0.0,61.0,0.0,0.0,0,43.0,51.0,0
2025-05-02,50.0,65.0,57.5,Dhaka,28.6,9.72,64.04,38.49000000000001,1,28.02,-7.8799999999999955,0.0,0.0,0.0,0.0,0,61.0,34.666666666666664,0
2025-05-03,50.0,65.0,57.5,Dhaka,28.71,4.56,65.12,25.97000000000001,0,28.6,1.0799999999999983,0.0,60.0,0.0,0.0,0,0.0,40.333333333333336,0
2025-05-04,50.0,65.0,57.5,Dhaka,28.31,7.27,75.76,21.550000000000008,1,28.71,10.64,0.0,0.0,0.0,0.0,0,60.0,20.0,0
2025-05-05,50.0,65.0,57.5,Dhaka,28.73,2.38,73.54,14.210000000000006,0,28.31,-2.219999999999999,0.0,79.0,0.0,0.0,0,0.0,46.333333333333336,1
2025-05-06,50.0,65.0,57.5,Dhaka,29.23,1.12,71.45,10.770000000000008,0,28.73,-2.0900000000000034,0.0,44.0,0.0,0.0,0,79.0,41.0,0
2025-05-07,50.0,65.0,57.5,Dhaka,29.54,0.59,69.45,4.090000000000007,0,29.23,-2.0,0.0,0.0,0.0,0.0,0,44.0,41.0,0
2025-05-08,55.0,65.0,60.0,Dhaka,31.31,1.31,66.81,3.020000000000007,0,29.54,-2.640000000000001,0.0,38.0,0.0,0.0,0,0.0,27.333333333333332,0
2025-05-09,50.0,65.0,57.5,Dhaka,31.87,0.47,63.09,2.370000000000007,0,31.31,-3.719999999999999,0.0,41.0,0.0,0.0,0,38.0,26.333333333333332,1
2025-05-10,48.0,60.0,54.0,Dhaka,32.31,0.74,62.82,2.520000000000007,0,31.87,-0.2700000000000031,0.0,0.0,0.0,0.0,0,41.0,26.333333333333332,0
2025-05-12,48.0,60.0,54.0,Dhaka,30.32,9.5,72.85,10.710000000000008,1,32.31,10.029999999999994,0.0,0.0,0.0,0.0,0,0.0,13.666666666666666,0
2025-05-13,48.0,60.0,54.0,Dhaka,30.16,8.66,74.7,18.90000000000001,1,30.32,1.8500000000000083,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-05-14,48.0,60.0,54.0,Dhaka,30.71,4.55,74.86,22.710000000000008,0,30.16,0.1599999999999966,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-05-15,48.0,60.0,54.0,Dhaka,30.01,15.97,79.17,29.18000000000001,1,30.71,4.310000000000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0
2025-05-16,48.0,60.0,54.0,Dhaka,29.94,21.8,80.04,42.32000000000001,1,30.01,0.8700000000000045,0.0,44.0,0.0,0.0,0,0.0,14.666666666666666,1
2025-05-17,48.0,60.0,54.0,Dhaka,28.9,13.48,83.25,51.250000000000014,1,29.94,3.2099999999999937,0.0,68.0,0.0,0.0,0,44.0,37.333333333333336,1
2025-05-18,48.0,60.0,54.0,Dhaka,28.93,20.07,80.97,55.350000000000016,1,28.9,-2.280000000000001,0.0,0.0,0.0,0.0,0,68.0,37.333333333333336,0
